CALL_ID,C_DAY,C_MONTH,C_YEAR,C_HOUR,C_MINUTE,SERVICE_NUMBER#,QUEUE,ADMIN_STATUS,OPERATION_STATUS,ACCOUNT_ID#,Language_chosen,CALLTYPE
439574287,30,July,2021,17,48,503835544,XDSL,,,100160000020281315,Arabic,Technical
425679551,19,June,2021,19,21,504811261,Other,,,110500000018067506,Arabic,Technical
508111192,8,March,2022,23,26,244291173,Other,enabled,up,113170000023407402,Arabic,Technical
405844651,29,April,2021,14,36,228648581,Other,,,102600000034189262,Arabic,Technical
401745028,7,January,2021,19,9,233055804,XDSL,enabled,up,112050000036518549,Arabic,Technical
418688568,10,June,2021,13,36,503475113,Other,,,111232230007046046,Arabic,Technical
402505036,10,January,2021,0,38,33088838,XDSL,enabled,down,113922230003740752,Arabic,Technical
13263382,10,09,2022,20,33,244779522,Other,,,112170000029422315,Arabic,
386168156,8,March,2021,12,26,482242001,Other,,,107792230006162712,Arabic,Technical
450729491,8,September,2021,4,30,228575302,Other,,,102480000025107892,Arabic,Technical
464364727,21,October,2021,23,2,227080244,Other,enabled,down,116242230007845729,Arabic,Technical
466200020,28,October,2021,8,13,502696608,Technical,,,112600000111817622,Arabic,Technical
214498258,12,11,2023,15,0,862223255,Other,,,108910000048757511,Arabic,
500309667,13,February,2022,9,20,34298281,XDSL,enabled,up,117950000053033786,Arabic,Technical
402371834,9,January,2021,18,13,227224507,XDSL,enabled,up,102350000034038345,Arabic,Technical
447233625,26,August,2021,2,14,504862774,Other,enabled,up,101320000017299540,Arabic,Technical
482881783,22,December,2021,13,28,248163355,Other,,,106520000032518787,Other,Technical
494972281,28,January,2022,15,10,35223516,Other,enabled,up,111072230001438191,Arabic,Technical
407747541,5,May,2021,11,56,221913272,Other,,,115522230008126625,Arabic,Technical
410655450,14,May,2021,21,12,242196463,XDSL,,,116162230006218523,Arabic,Technical
462529041,15,October,2021,20,8,881995032,Other,,,103062230007698447,Arabic,Technical
407681694,25,January,2021,22,46,483787208,XDSL,enabled,up,107020000034535394,Arabic,Technical
102039371,23,03,2023,23,29,504662955,Other,,,101650000036344688,Arabic,
531051712,14,May,2022,19,14,572591324,XDSL,enabled,up,105720000023939526,Arabic,Technical
364361409,31,10,2024,20,37,884774544,Other,,,124480000111296168,Arabic,
457697324,30,September,2021,11,29,573353846,Other,,,111152230003328978,Other,Technical
544070784,19,June,2022,19,32,502654679,XDSL,enabled,up,108730000102041942,Arabic,Technical
456949708,28,September,2021,11,5,233283228,Other,enabled,up,115752230007457871,Arabic,Technical
541338445,12,June,2022,12,1,862039401,XDSL,enabled,up,108040000023351055,Arabic,Sales
404642251,16,January,2021,10,43,503473269,Other,,,109810000017932905,Arabic,Technical
410441111,4,February,2021,12,3,402072955,XDSL,enabled,up,110922230002968468,Arabic,Technical
339619646,12,09,2024,9,46,35525309,Other,,,111460000048266787,Arabic,
525985744,28,April,2022,2,1,572120151,Other,enabled,up,104322230000717799,Arabic,Technical
419087264,11,June,2021,14,5,483247100,XDSL,,,116110000036157020,Arabic,Technical
416042422,1,June,2021,17,1,504733160,XDSL,,,116590000044394635,Arabic,Technical
179528288,27,08,2023,23,40,238846920,Other,,,105730000059768483,Arabic,
295030528,18,06,2024,22,46,233116649,Other,,,134750000112877950,Arabic,
386535058,14,12,2024,16,20,653451417,Other,,,119820000118821876,Arabic,
476668323,1,December,2021,20,12,34298281,XDSL,enabled,down,117950000053033786,Arabic,Technical
461083871,10,October,2021,18,11,483525654,XDSL,enabled,down,104372230004898364,Arabic,Technical
489666366,11,January,2022,18,44,223696184,Other,,,105140000116324761,Arabic,Technical
410291580,13,May,2021,10,11,35442621,Other,,,108730000020084772,Arabic,Technical
16888626,18,09,2022,22,34,932170953,Other,,,108860000032385531,Arabic,
476409091,30,November,2021,22,27,225348446,XDSL,enabled,down,106950000037770461,Arabic,Technical
458150338,1,October,2021,14,30,225246207,XDSL,enabled,down,111582230002940116,Arabic,Technical
543471550,18,June,2022,12,58,502200720,Other,,,101730000039819593,Arabic,Technical
402007266,8,January,2021,16,56,222435917,Other,,,114982230002119330,Arabic,Technical
410518618,4,February,2021,15,51,503699969,Other,enabled,up,113790000029401265,Arabic,Technical
376489479,25,11,2024,20,40,823623311,Other,,,109180000024769704,Arabic,
506891857,5,March,2022,14,51,452731295,Other,,,111200000043946161,Arabic,Technical
449854139,4,September,2021,21,16,502495582,XDSL,enabled,up,115672230003376938,Arabic,Technical
532203143,17,May,2022,21,13,225329783,Other,enabled,up,114762230005908236,Arabic,Technical
458928029,3,October,2021,15,35,403370316,XDSL,enabled,up,113712230005185541,Arabic,Technical
419171440,11,June,2021,15,55,236059802,XDSL,,,117210000044725554,Arabic,Technical
410751656,15,May,2021,8,21,237620544,XDSL,,,111082230000784524,Arabic,Technical
436872914,20,July,2021,19,49,553481898,XDSL,disabled,disabled,111860000068497117,Arabic,Sales
405768362,29,April,2021,4,36,227714141,Other,,,120410000078284934,Arabic,Technical
473636445,21,November,2021,17,54,227069152,Other,,,107480000030302865,Arabic,Technical
404020015,23,April,2021,16,44,482076588,XDSL,,,105942230003106298,Arabic,Technical
516458331,30,March,2022,18,30,242111212,Other,enabled,up,112570000024586091,Arabic,Technical
475864225,29,November,2021,3,9,554275138,XDSL,enabled,up,114290000050625989,Arabic,Technical
417942771,7,June,2021,22,54,34384261,Other,,,106600000020996185,Arabic,Technical
199983011,9,10,2023,16,2,483537822,Other,,,109320000094475670,Arabic,
128176950,14,03,2023,22,8,237880984,Other,,,113870000096576879,Other,
473108617,19,November,2021,22,13,504705863,Other,,,115162230006255010,Arabic,Technical
27397825,1,09,2022,17,10,862358159,Other,,,101920000030545167,Other,
464922668,23,October,2021,22,14,224299099,Other,enabled,up,104530000117159928,Arabic,Technical
335585951,8,03,2024,14,33,228795321,Other,,,134530000114223987,Other,
509619607,13,March,2022,18,10,227069152,XDSL,enabled,down,107480000030302865,Arabic,Technical
410030396,2,February,2021,23,21,862216726,XDSL,enabled,up,107050000101987297,Arabic,Technical
531353546,15,May,2022,17,25,233704941,Other,,,100910000061708928,Other,Technical
406221548,30,April,2021,17,51,403471329,Other,,,107950000028833450,Arabic,Technical
463770040,19,October,2021,22,44,238760675,Other,enabled,down,112982230006492507,Arabic,Technical
496461103,1,February,2022,21,48,35747888,Other,enabled,up,103272230000344418,Arabic,Technical
415069652,17,February,2021,21,12,224501004,Other,enabled,up,101030000072750229,Arabic,Technical
490268675,13,January,2022,17,51,504214813,Other,enabled,up,112002230005016708,Arabic,Technical
499913661,11,February,2022,21,43,227060473,XDSL,enabled,up,114640000048809275,Arabic,Technical
389835898,19,March,2021,23,7,245910471,Other,,,111832230006235921,Arabic,Technical
125057659,11,05,2023,23,12,863806486,Other,,,110690000083137723,Arabic,
408747763,8,May,2021,16,3,228816557,Other,,,110250000023055399,Other,Technical
396502384,5,April,2021,19,59,233747323,Other,,,117510000040737164,Arabic,Technical
504952602,27,February,2022,2,49,221914499,XDSL,enabled,up,101302230007798475,Arabic,Sales
408232682,28,January,2021,13,54,225544540,XDSL,enabled,down,112090000037081800,Arabic,Technical
411372291,7,February,2021,11,40,132620126,XDSL,enabled,up,108780000055407444,Arabic,Technical
417641463,25,February,2021,8,46,223831881,Other,enabled,down,115962230000891889,Arabic,Technical
407914198,5,May,2021,21,46,402381415,XDSL,,,116430000043235635,Arabic,Technical
430474212,30,June,2021,20,48,226883917,Other,enabled,up,115092230006449249,Arabic,Technical
542052308,14,June,2022,12,54,504434917,Other,enabled,up,115792230007099830,Arabic,Technical
371024645,14,11,2024,14,56,228400773,Other,,,109810000112177166,Arabic,
135688541,28,03,2023,19,53,238080126,Other,,,114390000065264903,Other,
416452344,2,June,2021,21,55,472580594,Other,,,112042230007555577,Arabic,Technical
407917281,26,January,2021,21,49,242179899,Other,enabled,down,115652230003605272,Arabic,Technical
411114834,16,May,2021,15,32,237108276,Other,,,115822230004100439,Arabic,Technical
399802576,2,January,2021,15,0,552277046,Other,,,100990000033936890,Other,Technical
511937843,20,March,2022,15,18,473342200,Other,enabled,up,114402230004827881,Arabic,Technical
452842107,15,September,2021,23,20,221803277,Other,,,115162230005810281,Arabic,Technical
451187556,9,September,2021,21,36,226686503,Other,,,116542130004010243,Arabic,Technical
395321753,2,April,2021,19,51,32923911,Other,,,108740000018485715,Arabic,Technical
435258606,15,July,2021,14,59,132304656,XDSL,enabled,up,100480000036760532,Arabic,Sales
504047509,24,February,2022,15,11,226340453,Other,enabled,up,110922230000662955,Arabic,Technical
538178696,3,June,2022,12,55,238401808,Other,enabled,up,120630000081692805,Arabic,Technical
412803437,11,February,2021,15,38,227408322,Other,enabled,up,108862230001998972,Arabic,Technical
404515171,25,April,2021,3,19,233814084,XDSL,,,111682230003136028,Arabic,Technical
433902866,11,July,2021,0,16,222525370,Other,,,109490000016852829,Arabic,Technical
518275386,4,April,2022,19,42,932317266,XDSL,enabled,down,106050000037106102,Arabic,Technical
500861338,14,February,2022,20,43,248153168,Other,,,121510000060900190,Arabic,Technical
497783294,5,February,2022,18,45,452403069,Other,enabled,up,112252230001633302,Arabic,Technical
442062946,7,August,2021,19,28,225637153,XDSL,enabled,up,113192230005514342,Arabic,Sales
485618913,29,December,2021,20,4,683402137,Other,enabled,up,116610000020856891,Arabic,Technical
542880794,16,June,2022,19,21,32983519,Other,,,111240000019861600,Arabic,Technical
398089000,4,01,2025,21,6,952391690,Other,,,105120000101866513,Arabic,
496959191,3,February,2022,13,20,504705863,XDSL,enabled,up,115162230006255010,Arabic,Technical
415237516,18,February,2021,11,0,554396402,Other,enabled,up,113680000071004019,Arabic,Technical
404559221,15,January,2021,22,6,35305336,Other,,,105020000122604585,Arabic,Technical
491806923,18,January,2022,17,9,822064010,XDSL,enabled,up,119550000081419866,Arabic,Technical
416866306,4,June,2021,11,53,881995032,Other,,,103062230007698447,Arabic,Technical
392972214,30,06,2024,15,2,35206996,Other,,,113752230006084374,Other,
400771457,5,January,2021,1,57,227113443,XDSL,enabled,down,118990000091470194,Arabic,Technical
402025557,17,April,2021,16,1,237108671,Other,,,111400000030559853,Arabic,Technical
477862225,5,December,2021,23,24,35442621,Other,enabled,up,108730000020084772,Arabic,Technical
415238374,18,February,2021,11,3,453714423,Other,,,115252230004296339,Arabic,Technical
403625858,22,April,2021,11,53,224219907,Other,,,110972230001838672,Arabic,Technical
64532176,26,12,2022,22,55,503740179,Other,,,115930000069103918,Arabic,
505978997,2,March,2022,20,29,643034455,Other,,,105992230003544220,Arabic,Technical
466553534,29,October,2021,13,27,34943373,XDSL,enabled,up,105780000030749319,Arabic,Technical
505165988,27,February,2022,22,6,502611912,XDSL,enabled,up,111600000030072925,Arabic,Sales
134563220,2,06,2023,14,33,235849480,Other,,,105230000049856579,Arabic,
26221434,5,10,2022,9,57,452410179,Other,,,100990000028250835,Arabic,
295863235,4,01,2024,15,47,934894643,Other,,,125070000088007717,Other,
499811049,11,February,2022,16,38,227191311,Other,enabled,up,107260000021843045,Arabic,Technical
350662988,4,10,2024,16,0,553272762,Other,,,137580000109747839,Arabic,
401469090,6,January,2021,22,50,228830542,Other,,,110700000034592128,Arabic,Technical
387229190,15,12,2024,17,58,842826238,Other,,,113840000119444009,Arabic,
414510967,16,February,2021,20,39,242172293,Other,enabled,up,113312230003626034,Arabic,Technical
506675924,4,March,2022,20,4,472435104,Other,,,102420000016746857,Arabic,Technical
93227790,4,03,2023,11,4,572332590,Other,,,105270000115718876,Arabic,
515666391,28,March,2022,20,26,222930640,XDSL,enabled,up,112990000090103326,Arabic,Technical
473471500,21,November,2021,8,57,235594182,Other,,,101242230004273856,Arabic,Technical
505592937,1,March,2022,19,31,34713060,XDSL,enabled,up,113510000037361863,Arabic,Sales
435926192,17,July,2021,16,27,233825382,Other,enabled,up,113502230002654616,Arabic,Technical
516660051,31,March,2022,8,56,226232788,Other,,,113860000028363388,Arabic,Technical
481159807,17,December,2021,3,10,35515084,XDSL,enabled,up,114932230002442594,Arabic,Technical
452453284,14,September,2021,18,41,224134826,XDSL,enabled,up,110440000034321793,Arabic,Sales
314179860,31,01,2024,21,10,237674639,Other,,,100580000093914159,Other,
507982585,8,March,2022,18,15,35239352,Other,enabled,up,114762230007587650,Arabic,Technical
412872542,11,February,2021,18,58,227009202,XDSL,enabled,up,109610000016604598,Arabic,Technical
535829485,28,May,2022,11,41,237730606,Other,,,108080000024966715,Other,Technical
491392157,17,January,2022,9,16,243987311,Other,,,113330000108841612,Arabic,Technical
396096247,4,April,2021,19,37,34221573,Other,,,113852230006570366,Arabic,Technical
419458928,11,June,2021,22,16,842471242,Other,57441030,no,110590000026686556,Arabic,Technical
416269148,2,June,2021,12,8,222927580,Other,,,103860000027565659,Other,Technical
538178162,3,June,2022,12,54,238401808,Other,enabled,up,120630000081692805,Arabic,Technical
506678761,4,March,2022,20,11,572120151,XDSL,enabled,up,104322230000717799,Arabic,Technical
510156001,15,March,2022,12,12,483841370,Other,enabled,up,112012230002512775,Arabic,Technical
448407829,30,August,2021,16,20,552239871,Other,enabled,up,114640000025023687,Arabic,Technical
424629621,18,June,2021,13,47,226508947,Other,,,104652230001186587,Other,Technical
496072063,31,January,2022,19,57,453081727,Other,enabled,down,111700000045982724,Arabic,Technical
249027043,26,01,2024,18,58,246100909,Other,,,112950000055672630,Arabic,
396234148,5,April,2021,10,35,552531978,Sales,,,106340000041294116,Arabic,Sales
485584487,29,December,2021,18,49,233055804,XDSL,enabled,up,112050000036518549,Arabic,Sales
425300158,19,June,2021,11,58,238274971,XDSL,,,116092230001129524,Arabic,Technical
412187109,9,February,2021,18,47,453289051,Other,-2,-2,115060000039660780,Arabic,Technical
480531024,15,December,2021,13,32,237887387,Other,,,118280000048969235,Other,Technical
467650822,4,05,2025,15,36,824303845,Other,,,109330000073130875,Arabic,
519822179,9,April,2022,18,54,502101284,Other,enabled,up,110010000119752115,Arabic,Technical
447859558,28,August,2021,16,50,502803237,XDSL,enabled,up,111122230006972814,Arabic,Technical
511260978,18,March,2022,17,29,226720519,Other,disabled,down,115362230005163206,Arabic,Technical
278040517,5,05,2024,15,26,242077931,Other,,,135230000101819043,Arabic,
496251042,1,February,2022,12,49,244638125,XDSL,enabled,up,115082230006078757,Arabic,Sales
471851810,15,November,2021,16,49,227392223,Other,enabled,up,116480000042984882,Arabic,Technical
505750584,2,March,2022,12,5,222517491,Other,,,114522230007656108,Arabic,Technical
463303910,18,October,2021,14,30,472790075,XDSL,enabled,up,111022230006234096,Arabic,Technical
496486076,1,February,2022,22,57,33241255,XDSL,disabled,down,109990000022074339,Arabic,Sales
437009172,21,July,2021,12,46,34713603,Other,enabled,up,111772230000086894,Arabic,Technical
335634843,8,03,2024,16,19,244494803,Other,,,106852230004745426,Other,
415693907,19,February,2021,17,5,683267341,Other,enabled,down,114502230002268931,Arabic,Technical
463017412,17,October,2021,14,47,502639661,XDSL,enabled,up,106270000028832628,Arabic,Technical
467408673,31,October,2021,22,14,472360048,Other,,,115172230003527763,Arabic,Technical
455363016,23,September,2021,21,38,464831105,XDSL,enabled,down,112182230001983800,Arabic,Technical
501834724,17,February,2022,18,35,233675009,Other,enabled,up,111452230001421831,Arabic,Technical
507386323,6,March,2022,21,9,226472854,XDSL,enabled,up,101910000037806281,Arabic,Technical
508489474,10,March,2022,7,15,683400516,Other,enabled,up,115010000023473699,Arabic,Technical
469541240,7,November,2021,19,37,35442621,XDSL,,,108730000020084772,Arabic,Technical
498171737,6,February,2022,19,35,228500572,Sales,,,118000000057408578,Arabic,Sales
452693956,15,September,2021,15,37,223276031,Other,,,107420000048740119,Arabic,Technical
392107350,24,12,2024,19,25,932276380,Other,,,108830000111834314,Arabic,
409630350,1,February,2021,20,5,236636778,XDSL,enabled,up,116260000030565490,Arabic,Technical
428358975,24,June,2021,18,31,824287600,Other,,,107290000045911027,Arabic,Sales
498149980,6,February,2022,18,55,402437016,Other,enabled,up,110770000019463483,Arabic,Technical
451839839,12,September,2021,15,27,133211493,Other,enabled,up,126010000092962278,Arabic,Technical
462748659,16,October,2021,15,42,244453085,Other,,,129990000093454670,Arabic,Sales
489414522,10,January,2022,20,58,503654088,Other,,,113150000039606692,Other,Technical
453640218,18,September,2021,23,6,35223516,Other,enabled,up,111072230001438191,Arabic,Technical
475811600,28,November,2021,22,3,243977403,Other,enabled,up,104430000053122563,Arabic,Technical
458099297,1,October,2021,12,31,934617322,Other,,,102560000019003391,Arabic,Technical
509154816,12,March,2022,9,0,223292397,Other,enabled,down,116292230003056941,Arabic,Technical
186268249,4,07,2023,0,52,932810095,Other,,,118200000121505657,Other,
512962091,23,March,2022,1,54,35451270,XDSL,disabled,down,114062230006468146,Arabic,Technical
471670781,14,November,2021,22,32,238330755,XDSL,enabled,down,113142230007370890,Arabic,Technical
407591152,25,January,2021,17,28,226938581,Other,enabled,up,111300000035484361,Arabic,Technical
519809415,9,April,2022,17,43,233055804,XDSL,enabled,up,112050000036518549,Arabic,Sales
509053220,11,March,2022,20,35,464831105,Other,enabled,up,112182230001983800,Arabic,Technical
492056256,19,January,2022,13,26,552725612,Other,enabled,up,100582230006331080,Arabic,Technical
491005626,15,January,2022,22,40,220361241,Other,enabled,up,106390000050713559,Arabic,Technical
513827830,24,March,2022,23,4,33529327,XDSL,enabled,up,111860000030044808,Arabic,Technical
485391741,29,December,2021,5,12,227107140,Other,,,112742230002652165,Other,Technical
514572176,26,March,2022,17,29,227191311,Other,enabled,up,107260000021843045,Arabic,Technical
425893219,19,June,2021,23,17,224231801,Other,,,115712230006253065,Arabic,Technical
476818544,20,05,2025,14,8,34383261,Other,,,120920000047728519,Arabic,
419067526,11,June,2021,13,48,235090435,XDSL,,,109030000021252960,Arabic,Technical
513944874,25,March,2022,10,51,403229625,Technical,enabled,up,105350000015932757,Arabic,Technical
450800015,8,September,2021,14,12,34982271,Other,,,111220000053382642,Arabic,MobileNA
465755916,26,October,2021,18,27,238401808,Other,enabled,up,120630000081692805,Arabic,Technical
444429533,15,August,2021,22,53,483787208,XDSL,enabled,up,107020000034535394,Arabic,Technical
409231213,31,January,2021,17,43,663648087,XDSL,enabled,up,108780000095441841,Arabic,Technical
513223696,23,March,2022,19,36,504214813,Other,enabled,up,112002230005016708,Arabic,Technical
400405560,12,April,2021,12,38,244600967,Other,,,116500000101493752,Arabic,Technical
457023886,28,September,2021,14,39,402860358,Other,enabled,up,101350000028535748,Arabic,Technical
469746439,8,November,2021,13,57,244600967,Other,enabled,up,116500000101493752,Arabic,Technical
414502252,27,May,2021,18,0,483755728,Other,,,108750000023318628,Arabic,Technical
453978699,20,September,2021,7,59,452731295,Other,,,111200000043946161,Arabic,MobileNA
537080855,31,May,2022,12,37,223394610,Other,,,114932230001647004,Arabic,Technical
530869019,14,May,2022,8,2,233055804,XDSL,enabled,up,112050000036518549,Arabic,Sales
461997768,13,October,2021,22,32,473340636,XDSL,enabled,up,105600000031105560,Arabic,Technical
471584714,14,November,2021,18,46,227392223,Other,disabled,down,116480000042984882,Arabic,Technical
472641460,18,November,2021,10,48,237887387,Other,,,118280000048969235,Other,Technical
446443256,23,August,2021,12,22,237641553,Other,,,102070000088647877,Arabic,Technical
546441029,25,June,2022,2,47,224157473,Other,enabled,up,113052230004322863,Arabic,Technical
541860237,13,June,2022,20,20,473345202,XDSL,enabled,up,112872230002773592,Arabic,Technical
429152886,27,June,2021,13,22,33807011,XDSL,enabled,down,111612230002342519,Arabic,Technical
401601001,7,January,2021,13,12,228453064,Other,enabled,up,114652230006102713,Arabic,Technical
321420994,12,02,2024,16,58,220973908,Other,,,125010000087187929,Other,
453080313,16,September,2021,20,48,233675009,XDSL,enabled,up,111452230001421831,Arabic,Technical
478335077,7,December,2021,18,48,228575302,Other,,,102480000025107892,Arabic,Technical
146141119,26,06,2023,15,24,228837319,Other,,,118840000103277475,Arabic,
481825132,19,December,2021,13,25,404284050,Sales,,,113712230004092279,Arabic,Technical
434026215,11,July,2021,14,25,502127233,Other,,,116540000033967037,Arabic,Technical
427076681,21,June,2021,19,24,34129398,XDSL,,,117700000035919742,Arabic,Technical
507108827,6,March,2022,0,15,133275290,Other,,,111022230007283176,Other,Technical
455325042,23,September,2021,20,5,402120676,XDSL,enabled,down,111902230004145689,Arabic,Technical
481826295,19,December,2021,13,23,453332210,XDSL,,,112390000037114902,Arabic,Technical
480242657,14,December,2021,12,21,242088321,Other,,,113980000054489558,Arabic,Sales
406260227,30,April,2021,20,32,132304656,Other,,,100480000036760532,Arabic,Technical
494917896,28,January,2022,12,10,483484082,XDSL,enabled,down,104290000039917273,Arabic,Technical
409902999,2,February,2021,17,11,473193346,Other,,,113090000056520918,Arabic,Technical
530677541,13,May,2022,16,47,34843475,Other,enabled,down,110320000104817164,Arabic,Technical
435010390,14,July,2021,19,22,221893685,XDSL,enabled,up,104180000029169203,Arabic,Technical
470980195,12,November,2021,18,22,503874813,Other,,,111252230007709668,Arabic,Technical
401951457,17,April,2021,12,40,220710380,Other,,,111832230003786565,Arabic,Technical
453984087,20,September,2021,9,3,224323610,Other,,,112312230005876331,Arabic,Technical
411624815,18,May,2021,2,56,224347731,XDSL,,,108370000019669421,Arabic,Technical
427594763,22,June,2021,14,46,233675009,XDSL,enabled,up,111452230001421831,Arabic,Technical
419736603,12,June,2021,12,10,244685409,XDSL,,,105550000029455432,Arabic,Technical
475384773,27,November,2021,16,2,224759246,XDSL,enabled,up,118500000029843187,Arabic,Technical
429417641,27,02,2025,14,47,221819115,Other,,,103980000118610251,Arabic,
409261315,10,May,2021,2,22,236947379,Other,,,109890000015550788,Arabic,Technical
502261480,18,February,2022,23,27,233053289,Other,enabled,down,115472230006909579,Arabic,Technical
403767500,22,April,2021,19,38,233740866,XDSL,,,104662230005729238,Arabic,Technical
408898112,9,May,2021,0,3,227069152,Other,,,107480000030302865,Arabic,Technical
453113925,16,September,2021,22,40,643332498,XDSL,enabled,up,112022230005701271,Arabic,Sales
436645639,19,July,2021,22,56,503334494,Other,,,113922230002486718,Arabic,MobileNA
414214723,26,May,2021,19,43,882239153,XDSL,,,117450000036100997,Arabic,Technical
515501783,28,March,2022,15,37,503461284,Other,enabled,down,111162230007077519,Arabic,Technical
447772358,28,August,2021,10,58,34014878,XDSL,enabled,up,100460000121127346,Arabic,Sales
404665171,25,April,2021,18,10,972729602,XDSL,,,100230000108191506,Arabic,Technical
495103733,28,January,2022,21,4,402860358,Other,enabled,up,101350000028535748,Arabic,Technical
538259267,3,June,2022,16,50,35747888,Other,,,103272230000344418,Arabic,Technical
416412639,2,June,2021,20,1,242356582,Other,,,113602230006444100,Arabic,Technical
516841836,31,March,2022,18,48,33752840,XDSL,enabled,up,108010000029064892,Arabic,Technical
404298481,24,April,2021,15,0,233457330,Other,,,111400000036610928,Arabic,Technical
414938898,17,February,2021,17,22,227040861,Technical,disabled,down,105090000015123860,Arabic,Technical
458140373,1,October,2021,14,10,934617322,XDSL,enabled,up,102560000019003391,Arabic,Sales
482126158,20,December,2021,10,29,35078038,XDSL,enabled,down,109770000031046215,Arabic,Technical
477853747,5,December,2021,22,51,242206005,XDSL,enabled,up,109220000029300773,Arabic,Technical
529465895,9,May,2022,16,48,222723653,Other,enabled,up,115322230006890619,Arabic,Technical
313421909,30,01,2024,18,36,220995388,Other,,,130060000092963686,Other,
409410356,1,February,2021,4,25,32923911,Other,enabled,up,108740000018485715,Arabic,Technical
387961060,13,March,2021,23,32,504843164,XDSL,,,117960000032830530,Arabic,Technical
414011062,26,May,2021,4,32,224142868,Other,,,112692230004657890,Arabic,Technical
519675992,9,April,2022,4,38,237158577,Other,enabled,up,101590000017559994,Arabic,Technical
416276808,21,February,2021,13,19,35614709,Other,,,112832230002336378,Arabic,Technical
475126104,26,November,2021,17,43,503488649,Other,,,113792230005839644,Arabic,Technical
475944718,29,November,2021,14,6,35032424,XDSL,enabled,down,109692230006338160,Arabic,Technical
499843120,11,February,2022,18,20,482678594,Other,,,117120000057619987,Arabic,Technical
430392051,30,June,2021,17,30,242200007,XDSL,enabled,up,114332230000630887,Arabic,Sales
501037836,15,February,2022,13,50,503503477,Other,,,112592230003175262,Arabic,Technical
422541374,15,June,2021,20,43,504290033,Other,,,108302230007801786,Arabic,Technical
411190393,16,May,2021,19,48,503473269,Other,,,109810000017932905,Arabic,Technical
452837262,15,September,2021,23,3,502308493,Other,enabled,up,111402230004401879,Arabic,Technical
392823352,28,March,2021,11,15,504880008,Other,,,120810000075752982,Arabic,Technical
439374138,29,July,2021,22,1,552275467,Other,,,113112230003131125,Arabic,Technical
492667370,21,January,2022,11,23,572614125,Other,,,103610000020276393,Arabic,Technical
527472722,2,May,2022,17,49,932489351,XDSL,enabled,up,113392230003989060,Arabic,Sales
406298039,30,April,2021,22,29,482401945,XDSL,,,121700000068725030,Arabic,Technical
132249035,28,05,2023,8,26,33088017,Other,,,104570000084190035,Arabic,
386954144,10,March,2021,18,19,882550223,XDSL,,,110830000018002351,Arabic,Technical
505894464,2,March,2022,17,40,225014049,Other,,,115232230000571189,Arabic,Technical
415148257,29,May,2021,20,22,243960780,XDSL,,,107602230006314623,Arabic,Technical
64549529,11,11,2022,0,37,224601786,Other,,,113750000073651405,Other,
436745073,20,July,2021,10,40,404323169,Other,enabled,up,106650000085915005,Arabic,Technical
411596378,18,May,2021,0,8,236952060,XDSL,,,110992230006857503,Arabic,Technical
410590375,14,May,2021,16,57,224837643,Other,,,114692230000673467,Arabic,Technical
471115715,13,November,2021,4,15,35828293,Other,enabled,up,112982230000003273,Arabic,Technical
430391965,30,June,2021,17,30,226880997,Other,enabled,up,111782230003197618,Arabic,Technical
405355624,17,January,2021,23,55,235369542,XDSL,enabled,up,114442230002489770,Arabic,Technical
389179352,17,March,2021,16,31,464842722,XDSL,,,114120000028800413,Arabic,Technical
546357677,24,June,2022,22,44,403454279,Other,,,112320000040104198,Arabic,Technical
222646096,1,09,2023,15,33,236590137,Other,,,115900000030859562,Other,
426089490,20,June,2021,9,7,223528920,Other,,,116020000070696169,Arabic,Technical
483925424,25,December,2021,11,6,226147267,XDSL,enabled,up,112142230001719076,Arabic,Technical
483910441,25,December,2021,9,54,133101427,XDSL,enabled,up,115900000027732346,Arabic,Technical
434007087,11,July,2021,13,29,403443131,Other,,,105970000042074254,Arabic,Technical
513548147,24,March,2022,14,31,452823207,Other,,,103920000009572022,Arabic,Technical
429017576,26,June,2021,22,38,224501004,XDSL,enabled,up,101030000072750229,Arabic,Technical
505993414,2,March,2022,20,58,224073229,Other,enabled,up,112842230000269673,Arabic,Technical
390301484,21,12,2024,13,38,453219851,Other,,,109190000114134789,Arabic,
282835132,12,12,2023,19,11,863547130,Other,,,114350000045732657,Other,
490847849,15,January,2022,16,54,404511647,Other,enabled,down,103130000027581679,Arabic,Technical
417506957,24,February,2021,19,50,34982271,XDSL,enabled,up,111220000053382642,Arabic,Technical
409348112,10,May,2021,13,44,502142964,Other,,,106130000033675459,Arabic,Technical
538610676,4,June,2022,18,0,402143467,Other,enabled,up,101360000111649338,Arabic,Technical
438957387,28,July,2021,15,14,453480870,Other,,,119030000046715577,Arabic,Technical
403421364,21,April,2021,19,11,472360048,Other,,,115172230003527763,Arabic,Technical
469297575,7,05,2025,11,32,33530236,Other,,,129610000093549958,Arabic,
411667784,8,February,2021,4,39,35083598,Other,,,106490000030589332,Other,Technical
445778562,20,August,2021,21,24,934295303,XDSL,enabled,up,111112230003783651,Arabic,Sales
426149793,20,June,2021,11,21,243019527,XDSL,,,120340000042254388,Arabic,Technical
467248801,31,October,2021,14,54,35747888,Other,enabled,up,103272230000344418,Arabic,Technical
407319921,4,May,2021,0,2,242206005,XDSL,,,109220000029300773,Arabic,Technical
403278956,21,April,2021,12,2,963226716,Sales,,,116530000048883981,Arabic,Technical
