Consumption_ID,CUSTOMER_ID#,ACCOUNT_ID#,SUBSCRIBER_ID#,CONSUMPTION_DATE,PRICE_PLAN_ID#,RATING_GROUP_ID#,Consumption_Type,DAILY_CONSUMPTION_MB
3907115,1104179757,113362230004222914,2204222914,2024-04-09,819051,1123,In-Bundle,4333.248047828673
3130427,11057137918,135280000108414500,124824099,2025-02-08,460465743,1123,In-Bundle,4621.527883529663
1760089,1017911023198807,111870000056795148,73986829,2023-11-19,819057,1123,In-Bundle,3159.902826309204
2432615,11039890337,119620000080215760,82489847,2025-02-27,819049,1123,In-Bundle,11070.276556968687
4320745,1105918815,113942230005961146,2205961146,2023-12-23,819049,1123,In-Bundle,7604.416666030883
1075960,11017948531,116330000036210741,64702467,2023-06-22,819049,1123,In-Bundle,3626.837175369263
3242705,1100372237,116560000057884411,1200374283,2023-09-25,819051,1123,In-Bundle,10654.232197761536
901507,11016486763,109060000032557506,62556106,2024-07-09,819049,1123,In-Bundle,5241.743046760559
3591611,1102413863,114420000077209168,2202458037,2024-06-27,460465743,1123,In-Bundle,21211.36375141144
3349416,1100727704,111162230000730076,2200730076,2023-09-18,460465744,1123,In-Bundle,5908.815504074097
82363,1011011003333768,109260000016781526,51207453,2025-01-05,819053,1123,In-Bundle,8582.90450668335
3245254,1100926332,115912130000971475,1200971475,2023-11-06,819004,1123,In-Bundle,5619.357122421265
2398275,1011011039532148,116390000079424856,81990929,2024-05-23,819055,1123,In-Bundle,3315.64294052124
4390567,1106163417,112792230006205744,2206205744,2023-09-01,819049,1123,In-Bundle,7432.231901168822
546565,11014497555,107340000026952238,57608201,2024-12-15,460467828,1123,In-Bundle,5028.705580711365
3709456,1103210292,112822230003254256,2203254256,2024-10-28,819051,1123,In-Bundle,3079.492890357971
1368258,1011011022490990,120310000045268930,68974930,2024-02-25,819049,1123,In-Bundle,4181.875279426576
971329,1017911016853361,119130000033532381,63354738,2023-11-03,819049,1123,In-Bundle,2933.194339752197
3636147,1102703956,112862230002748024,2202748024,2024-03-14,819051,1123,In-Bundle,8951.715098381042
3959767,1104395090,113142230004438211,2204438211,2023-12-27,819049,1123,In-Bundle,5608.213885307312
4229797,1011011008568557,100180000082354662,2205586382,2023-07-04,819049,1123,In-Bundle,3241.48783493042
2386672,11039398653,112790000079195212,81808669,2023-06-16,819053,1123,In-Bundle,1042.948660850525
3174494,1011011004210162,105730000111626999,127632488,2025-04-07,460465745,1123,In-Bundle,3138.1501150131226
833296,1011011016109647,102270000031450134,61627320,2024-09-17,819049,1123,In-Bundle,559.8833055496216
399947,11012887419,104880000023409334,55759606,2024-09-20,819049,1123,In-Bundle,8361.00226688385
4235364,1105565639,114682230005608003,2205608003,2025-04-08,819049,1123,In-Bundle,10230.641249656675
534962,11014456101,110440000026812231,57456703,2024-05-07,819049,1123,In-Bundle,7940.47181892395
2881727,11018301984,101110000094055431,93742322,2025-01-31,819057,1123,In-Bundle,5944.7579708099365
4634842,1107122237,115662230007163909,2207163909,2024-06-02,819049,1123,In-Bundle,9031.413520812988
4789576,1107729803,110950000120800203,2207770489,2023-06-17,819049,1123,In-Bundle,5010.5001850128165
4595404,1011011005956064,106612230007034505,2207034505,2023-11-27,460465743,1123,In-Bundle,5648.698474884033
3430372,1011011001781675,108572230001378405,2201378405,2023-10-06,460465743,1123,In-Bundle,8856.105008125305
591101,11014746335,111170000027608607,58236728,2023-10-19,819049,1123,In-Bundle,4188.772632598877
247762,1011011001092414,109030000103281705,53489361,2023-06-27,819056,1123,In-Bundle,9885.675599098206
1722262,11027483463,118630000055747356,73494613,2024-02-21,819049,1123,In-Bundle,4128.283942222595
2175330,1011011002506088,109930000072186009,79026019,2023-12-28,819049,1123,In-Bundle,11856.58475780487
1229756,1106298267,116060000041439376,66964539,2025-03-01,819049,1123,In-Bundle,13128.274341583252
337772,11012391654,106330000022137771,54827097,2023-09-07,819049,1123,In-Bundle,4433.682590484619
537511,1103099511,111650000026838039,57482096,2023-07-12,819055,1123,In-Bundle,8588.268600463867
641673,11015026261,113300000028366799,58955540,2024-11-23,819049,1123,In-Bundle,3676.5564107894897
1339485,1011011016444198,101040000044553096,68518845,2024-02-01,819049,1123,In-Bundle,4620.340243339539
1795937,1011011028503288,119950000057812207,74439225,2024-11-17,819064,1123,In-Bundle,8117.446508407592
2468463,1100909115,114440000081508744,83073340,2024-12-22,819049,1123,In-Bundle,2055.758816719055
2896245,11048329329,130330000094444563,94128862,2025-04-12,460465744,1123,In-Bundle,13107.049897193909
3568771,1102298044,113162230002342326,2202342326,2024-01-16,819051,1123,In-Bundle,7180.771748542786
1601765,11024225746,115110000049752074,71988289,2023-09-13,819049,1123,In-Bundle,9103.84084033966
3549052,10110111001037196,107022230002191057,2202191057,2024-02-06,819049,1123,In-Bundle,3772.098754882813
62541,11009771637,109300000016399546,50956209,2024-04-06,460465743,1123,In-Bundle,9581.602252960205
4052692,1104800118,114472230004843137,2204843137,2023-06-09,819051,1123,In-Bundle,9986.199069976807
993963,1011011017012140,117000000033995632,63723825,2024-05-12,819049,1123,In-Bundle,15684.59868144989
3360447,1100799537,113662230000802298,2200802298,2024-02-24,819049,1123,In-Bundle,14263.133162498474
3534900,1102056827,111190000084676354,2202101240,2024-04-25,460005076,1123,In-Bundle,11.170806884765623
985378,1011011016889049,105800000033840322,63619050,2024-01-28,819051,1123,In-Bundle,5938.030980110168
726482,11015590103,112180000029745212,60275138,2023-06-07,819049,1123,In-Bundle,9260.272639274595
4243846,1105587216,111922230005629579,2205629579,2025-02-13,819049,1123,In-Bundle,6258.679419517517
3053528,11054105995,136140000103423436,120367787,2024-12-04,819049,1123,In-Bundle,4904.660187721252
2544321,11041794930,111780000083808012,84723514,2023-12-31,460465743,1123,In-Bundle,3242.217664718628
1075388,1011011001730283,103390000036192734,64685737,2023-11-21,819049,1123,In-Bundle,7197.872013092041
1314565,11021973160,116340000043908478,68115541,2024-04-03,819049,1123,In-Bundle,10811.177416801453
1579028,1011011024079535,112450000049408181,71747958,2025-05-25,819049,1123,In-Bundle,9210.032059669495
4274699,1011011008217290,109872230005747010,2205747010,2024-04-24,819057,1123,In-Bundle,3235.37948513031
1142661,11018588227,112480000037633788,65638784,2024-01-03,819049,1123,In-Bundle,755.1971740722656
4899202,1011011010286461,102942230008208314,2208208314,2023-12-27,460465743,1123,In-Bundle,18821.751834869385
2209098,11036562677,119760000073158919,79509564,2023-10-16,819049,1123,In-Bundle,7141.93789768219
3208262,1011011061979369,134260000115300949,131042416,2025-05-14,819049,1123,In-Bundle,3393.983585357666
1789901,11012909081,115120000057491573,74320306,2024-10-28,819049,1123,In-Bundle,3573.223794937134
1753012,11027872708,119240000056620925,73909396,2024-11-12,819049,1123,In-Bundle,8465.968092918396
3666428,1011011010325113,105372230002935405,2202935405,2023-08-02,819049,1123,In-Bundle,6171.734170913696
3866167,1103952373,114522230003995666,2203995666,2024-09-30,819051,1123,In-Bundle,10476.43852519989
2189379,1011011026558507,117160000072662591,79247158,2023-07-26,819049,1123,In-Bundle,6796.340420722961
1134076,11018359428,107330000037299224,65484888,2024-08-04,819049,1123,In-Bundle,4391.383158683777
163216,11010797065,104340000018511470,52299782,2024-11-04,819049,1123,In-Bundle,5734.6472635269165
1274658,1011011021480273,114010000042921708,67559625,2023-07-20,819049,1123,In-Bundle,5480.96279335022
2940312,11050327205,133890000097499186,95916749,2024-07-22,460465743,1123,In-Bundle,8900.316022872925
4054772,1011011008013194,104462230004847543,2204847543,2023-06-27,819049,1123,In-Bundle,4511.374471664429
441362,1011011012773483,114250000024225308,56226601,2024-11-23,819049,1123,In-Bundle,8016.363430023193
1626113,11024434612,120250000050230677,72300188,2023-10-27,819053,1123,In-Bundle,11433.076734542847
2537816,1017911020403746,103200000083570707,84539383,2023-11-26,819055,1123,In-Bundle,4988.263522148132
2374497,1011011039266107,120220000078848965,81624639,2025-03-13,819049,1123,In-Bundle,3151.8796434402466
2495360,1011011013342746,113120000082334884,83645343,2023-08-28,460465744,1123,In-Bundle,3213.303345680237
2934276,1017911025421829,120910000097233911,95742413,2024-06-03,460465744,1123,In-Bundle,6320.835824966432
4445196,1106374935,115142230006417255,2206417255,2023-11-08,819049,1123,In-Bundle,7588.983466148376
3668508,1102897352,114312230002941370,2202941370,2024-09-17,819049,1123,In-Bundle,13521.376162528992
3637186,1102704629,112632230002748697,2202748697,2025-03-13,460467830,1123,In-Bundle,11493.481559753416
950100,11016729526,118640000033238650,63106507,2023-10-01,819049,1123,In-Bundle,6203.552166938782
322579,11012223279,110340000021836030,54579841,2024-08-09,819049,1123,In-Bundle,0.0004329681396484
2373090,1017911039236134,118790000078831972,81607928,2024-07-11,819049,1123,In-Bundle,6111.490642547608
2190990,11012395804,103730000072782062,79298993,2023-08-14,819053,1123,In-Bundle,15502.795491218567
4793164,1107746378,111102230007787049,2207787049,2024-01-24,460465743,1123,In-Bundle,4126.770854949951
1245416,11021046678,101300000041995332,67161824,2024-05-21,819055,1123,In-Bundle,11664.00654411316
2336201,11038957918,108410000078112942,81132582,2024-09-04,460465743,1123,In-Bundle,9599.39476108551
1363261,1103636296,113750000045157397,68925147,2024-07-24,819059,1123,In-Bundle,14854.69751548767
2964191,1011011015819193,108670000099141869,96855798,2025-04-04,819049,1123,In-Bundle,2809.116704940796
4250086,1105605357,114362230005647722,2205647722,2025-05-11,819049,1123,In-Bundle,725.410569190979
2196088,11036438829,104680000072867841,79364180,2024-05-15,819049,1123,In-Bundle,4307.2624225616455
1361854,1011011022439455,114110000045136361,68906383,2025-01-23,819049,1123,In-Bundle,601.4195747375488
507228,11014306329,108830000111834314,57098391,2025-01-31,460473731,1123,In-Bundle,102.0
3253940,1104557997,116562130004601073,1204601073,2023-09-11,819093,1123,In-Bundle,8751.887978553772
2012581,11033639167,121830000066899737,76913998,2024-02-16,819049,1123,In-Bundle,5166.71044254303
1325434,11022053423,114000000044126989,68260033,2023-06-02,819051,1123,In-Bundle,8902.019585609436
3959868,1104395090,113142230004438211,2204438211,2024-04-16,819049,1123,In-Bundle,7901.400321960449
2963722,1011011003646881,101020000098909888,96853154,2025-04-07,819049,1123,In-Bundle,14542.831354141235
1760394,1017911023198807,111870000056795148,73986829,2024-11-07,819057,1123,In-Bundle,2092.9613933563232
970492,11016834811,103620000033500641,63333400,2025-03-25,819049,1123,In-Bundle,14065.754269599915
4344725,1106007419,114982230006049747,2206049747,2023-07-17,460465744,1123,In-Bundle,8108.255294799805
959827,11016782083,109030000033351504,63214274,2023-11-19,819049,1123,In-Bundle,1065.1696577072144
2949101,11049763997,133920000097925412,96181529,2024-04-22,819049,1123,In-Bundle,4920.863355636597
1177409,11019588145,116380000039295246,66248875,2024-04-03,819051,1123,In-Bundle,567.4009494781494
150879,11010649247,108020000018202686,52098451,2024-01-30,819049,1123,In-Bundle,36.191162109375
2222516,1011011013541523,106740000073568675,79675285,2023-11-02,819049,1123,In-Bundle,4849.765968322754
4285099,1017911010323061,104610000036612720,2205794123,2024-01-12,460005075,1123,In-Bundle,102.0
1426109,11018007960,114480000046725398,69938250,2024-12-08,819049,1123,In-Bundle,8519.8861618042
4073757,1104896810,111222230004939819,2204939819,2025-04-12,819049,1123,In-Bundle,9472.31974506378
2358204,1017911002039452,105670000078584614,81449858,2024-06-11,460465743,1123,In-Bundle,12388.601269721985
1275535,11021453837,118650000042912798,67566155,2025-02-03,819049,1123,In-Bundle,4044.925224304199
3310283,1100388390,113120000114208285,2200390445,2023-10-14,819049,1123,In-Bundle,2108.854076385498
811802,1017911004196839,107010000031027962,61292219,2023-07-28,819052,1123,In-Bundle,21.02131748199463
2891555,11048168690,130750000094298722,93974424,2024-06-18,819049,1123,In-Bundle,3177.080909729004
738962,11015631854,116170000029923275,60417574,2023-07-22,819049,1123,In-Bundle,3495.157406806946
1948530,1011011027670329,119350000062189874,76209497,2024-07-23,819049,1123,In-Bundle,7281.0902309417725
386569,11011617682,113090000023185418,55601177,2024-06-29,819051,1123,In-Bundle,4919.210203170776
1219600,11020564962,109850000041114730,66848383,2025-03-19,819049,1123,In-Bundle,2054.3231840133662
2528701,11041585922,124250000083343374,84372273,2025-03-18,819049,1123,In-Bundle,10008.021361351011
2816370,1017911046522350,124810000091772730,91669916,2024-01-17,819049,1123,In-Bundle,6986.770897865296
4637227,1107135169,111212230007176826,2207176826,2023-07-07,819049,1123,In-Bundle,7563.483591079712
2406227,11039592363,112880000079546229,82105519,2023-06-26,819051,1123,In-Bundle,5939.675355911255
484226,1011011006629267,104090000025391422,56772099,2025-04-01,460465743,1123,In-Bundle,7737.716800689697
2887599,11048100768,130160000094200122,93862765,2024-05-04,819049,1123,In-Bundle,9276.033319473265
647545,1011011001031370,106070000075476470,59003523,2023-07-14,819049,1123,In-Bundle,5813.340649604796
3253206,1104419246,116252130004462365,1204462365,2023-12-08,819002,1123,In-Bundle,4382.480548858643
2090723,1103115463,112830000069626485,77839185,2024-03-20,460465743,1123,In-Bundle,203.0447759628296
3831766,1103797226,115552230003840610,2203840610,2024-12-27,819049,1123,In-Bundle,639.5678386688232
4785456,1107710091,112670000061365674,2207750787,2024-12-02,819049,1123,In-Bundle,7030.0096616745
1099410,1011011001677268,100480000036760532,65107081,2024-04-16,460465743,1123,In-Bundle,3593.3070516586304
2804971,1011011018402876,111400000091346484,91253305,2024-04-08,460465743,1123,In-Bundle,7835.294033050538
1102897,1017911005775420,102840000036785506,65120378,2023-09-08,819053,1123,In-Bundle,5246.6139850616455
1595872,11024202945,118760000049700352,71942650,2023-11-19,460465744,1123,In-Bundle,10880.086497306824
3174534,1011011004210162,105730000111626999,127632488,2025-05-20,460465745,1123,In-Bundle,6794.093396186829
4528171,1106723175,115042230006765486,2206765486,2023-08-14,819049,1123,In-Bundle,400.1887149810791
3613919,1017911004469500,107312230002578378,2202578378,2025-04-10,819051,1123,In-Bundle,6513.040231704712
4756683,1107597093,114222230007637828,2207637828,2024-01-29,819055,1123,In-Bundle,6481.5794134140015
2128285,1011011013047216,100570000079160775,78395919,2024-02-23,819049,1123,In-Bundle,10846.269248962402
1081567,11018015380,110070000036367034,64793772,2024-02-11,819057,1123,In-Bundle,4388.365334510803
3628071,1102622531,113602230002666621,2202666621,2024-11-01,819051,1123,In-Bundle,12199.26541519165
4626766,1011011001526437,109292230007135628,2207135628,2024-10-23,819049,1123,In-Bundle,3033.0816717147827
1896755,1017911016363071,103800000060780888,75584690,2025-01-28,819049,1123,In-Bundle,9973.992645263674
898060,11016501357,115310000032546846,62536670,2023-08-05,819049,1123,In-Bundle,12256.954566001892
1499826,1011011023559173,107450000048050939,70829752,2024-09-07,819057,1123,In-Bundle,7835.860619544984
2703827,11020922611,117300000092376394,88513106,2025-01-24,819057,1123,In-Bundle,2912.192888259888
1440200,1011011002663851,108280000047006725,70126763,2024-11-14,819053,1123,In-Bundle,1962.1024761199951
930524,1106965401,114800000033032314,62955074,2025-02-11,819049,1123,In-Bundle,5080.648045539856
1142274,1011011018519288,115200000037583665,65632612,2024-10-01,819049,1123,In-Bundle,3765.843456268311
1601378,11024221737,121040000049746492,71986100,2024-06-14,819053,1123,In-Bundle,6064.723232269287
2291074,11038297468,124140000076741469,80516944,2024-02-06,819053,1123,In-Bundle,5539.424134254456
712881,1011011007691827,103640000029416132,59964933,2025-05-04,460467830,1123,In-Bundle,14256.665906906128
288117,1011011001980585,102150000021029254,54027707,2024-05-25,819049,1123,In-Bundle,15430.9300699234
2916515,1011011048289129,130680000096185159,95126110,2024-06-17,819053,1123,In-Bundle,8981.299053192137
3212300,11062516199,135120000115945381,131431854,2025-04-17,819049,1123,In-Bundle,4890.889286994934
1155284,11018885112,103730000038066830,65848921,2024-01-07,819051,1123,In-Bundle,6210.22841835022
1372193,1011011021761124,121490000045376611,69054516,2024-12-02,819053,1123,In-Bundle,5115.049359321593
3702257,1103153638,111782230003197618,2203197618,2025-01-11,819049,1123,In-Bundle,4865.811065673828
2073023,1107418259,113380000069266212,77686232,2025-04-13,819049,1123,In-Bundle,2508.50635433197
2146332,11035710863,118930000071228215,78622695,2024-08-26,819059,1123,In-Bundle,1368.4200773239136
2810273,11046397761,126300000091528187,91441142,2024-09-10,819049,1123,In-Bundle,3957.3063411712646
2273231,1017911030595668,108040000075937646,80298285,2023-06-30,819049,1123,In-Bundle,16974.41536140442
911009,1103548244,113260000032711957,62685351,2024-07-26,819049,1123,In-Bundle,17300.382153511047
1428801,1011011023077180,115230000046755656,69967240,2024-03-13,819049,1123,In-Bundle,6503.801297187805
1274067,1106481906,114850000042898899,67557299,2023-07-17,819053,1123,In-Bundle,2758.24400138855
4349497,1106030128,114572230006072456,2206072456,2023-06-27,819049,1123,In-Bundle,2842.6576356887817
1799975,11028549819,110800000058094466,74511799,2024-01-20,819049,1123,In-Bundle,912.8021278381348
1715532,11027350280,121140000055443749,73385535,2024-07-18,819049,1123,In-Bundle,11577.89691066742
3175411,11015218993,107410000111725219,127661988,2025-02-22,819051,1123,In-Bundle,20619.64811992645
1177552,11019588145,116380000039295246,66248875,2024-09-14,819051,1123,In-Bundle,4126.809763908385
1385876,11022669376,119370000045729678,69292025,2025-05-20,819055,1123,In-Bundle,9822.83287525177
1129529,11018328431,111790000037228849,65439723,2024-06-08,819049,1123,In-Bundle,3189.4355726242065
2100389,11035111569,124110000069868372,77958135,2024-07-19,819049,1123,In-Bundle,4065.4713973999023
4652460,1107183688,111002230007225113,2207225113,2024-08-05,819051,1123,In-Bundle,16993.589635849
4754746,1107595524,113532230007636259,2207636259,2024-07-02,819049,1123,In-Bundle,6114.233198165894
3708028,1103206233,115622230003250197,2203250197,2023-11-24,819049,1123,In-Bundle,5922.478847503662
1006790,11017034884,109410000034100162,63811684,2024-11-27,819049,1123,In-Bundle,9434.780049324036
1299557,11021856192,115280000043586381,67919641,2023-10-17,460465743,1123,In-Bundle,9683.129789352417
717041,11015483002,117510000029482322,60055003,2023-07-20,819049,1123,In-Bundle,424.7633352279663
1139256,11018412364,111660000037383982,65542442,2023-11-25,819049,1123,In-Bundle,7821.182182312011
4079671,1011011002057139,105852230004979759,2204979759,2023-08-11,819051,1123,In-Bundle,13719.43671798706
2413079,11009173908,108470000079766847,82254644,2024-10-08,819049,1123,In-Bundle,2846.2961444854736
4250637,1105606482,115612230005648847,2205648847,2025-01-06,819051,1123,In-Bundle,3930.3584909439087
2193621,11036424282,112770000072798470,79337257,2023-12-18,460465743,1123,In-Bundle,2257.780342102051
4272905,1105697509,116482230005739861,2205739861,2024-12-29,819049,1123,In-Bundle,3426.4319047927856
2282367,11038099676,114240000076404355,80408887,2025-01-17,819051,1123,In-Bundle,5706.201394081116
4128510,1105120207,115362230005163206,2205163206,2023-11-09,819049,1123,In-Bundle,1691.979224205017
4013214,1104662726,111642230004705779,2204705779,2024-08-02,460465744,1123,In-Bundle,7649.21565437317
4387406,1106145677,112872230006188005,2206188005,2025-04-09,460467830,1123,In-Bundle,8501.829530715942
1157242,1011011009952532,101730000038177640,65897641,2025-02-21,819059,1123,In-Bundle,47699.49334430695
1081384,11018015380,110070000036367034,64793772,2023-07-17,460465745,1123,In-Bundle,4553.422358512878
268276,1011011001154624,100280000020618422,53767293,2023-07-02,819059,1123,In-Bundle,3706.27788066864
2719203,11044763565,126450000088902189,88974973,2024-01-13,819049,1123,In-Bundle,2167.3786020278926
696058,11015354867,116770000029176641,59759565,2023-10-14,819049,1123,In-Bundle,4091.6465921401978
237423,1011011011426587,108120000019897961,53267120,2024-02-01,819053,1123,In-Bundle,4916.239555358888
1033830,1017911012112310,114960000034579734,64134012,2025-01-25,819049,1123,In-Bundle,11534.171971321104
2623626,1017911043264104,125570000086328257,86646710,2025-02-12,819051,1123,In-Bundle,13044.50848865509
2646363,11043650998,125520000087120482,87310730,2025-05-12,819049,1123,In-Bundle,951.2461681365967
1579926,1017911010550514,106550000049416370,71766285,2025-02-23,460465743,1123,In-Bundle,5077.6926403045645
358755,1017911011795824,115110000022609308,55170010,2023-08-18,819049,1123,In-Bundle,13975.120569229124
4458635,1106425480,115592230006467799,2206467799,2023-06-09,819051,1123,In-Bundle,12292.534086227415
2238300,1105919272,113510000074528175,79886601,2024-10-30,819055,1123,In-Bundle,7967.41164779663
2373315,1011011039233929,112150000078827476,81611509,2023-07-14,819049,1123,In-Bundle,6719.416759490967
856828,11016261257,113580000031799363,61934112,2025-05-08,819049,1123,In-Bundle,7000.493139266968
3144436,1103008975,115540000109349957,125625086,2024-12-01,460465745,1123,In-Bundle,3991.4194974899287
3442770,1101408615,116342230001453421,2201453421,2024-04-15,879012,1123,In-Bundle,8245.069031715393
2412753,11009173908,108470000079766847,82254644,2023-11-15,819049,1123,In-Bundle,1099.128237724304
2218581,11011174471,100540000073469013,79625833,2025-01-05,819057,1123,In-Bundle,5453.323576927185
2193295,1017911032901340,101100000072827719,79332961,2025-01-07,819057,1123,In-Bundle,4056.164712905884
1571341,11024050687,114330000049254872,71662085,2024-07-21,819049,1123,In-Bundle,1871.3324289321895
4596199,1106993055,112852230007034940,2207034940,2024-03-16,819049,1123,In-Bundle,2092.027205467224
1599176,1011011022835263,119910000049742643,71978229,2023-11-05,460465743,1123,In-Bundle,9777.358947753906
310263,1011011003392331,107440000021610030,54425152,2024-07-04,819053,1123,In-Bundle,3379.8197736740112
3017537,1011011019446751,105120000101866513,98972460,2024-05-18,819049,1123,In-Bundle,15339.530007362364
2038092,11034365608,113300000068179831,77249323,2024-08-15,819049,1123,In-Bundle,6088.919033050537
4047554,1104791830,111422230004834847,2204834847,2023-12-27,819049,1123,In-Bundle,9739.785688400269
4781786,1011011002565330,101652230007736081,2207736081,2024-04-03,819051,1123,In-Bundle,293.3478946685791
529721,1011011008724765,102830000026755642,57409117,2024-04-26,819049,1123,In-Bundle,1703.8906211853027
4190685,1105397733,115622230005440103,2205440103,2023-08-02,819049,1123,In-Bundle,8612.818458557129
1119884,1104947291,112390000037114902,65357757,2024-11-21,819051,1123,In-Bundle,13603.71176624298
4755562,1107595925,112452230007636660,2207636660,2024-10-21,819051,1123,In-Bundle,14141.847505569458
4859724,1108009553,113822230008046764,2208046764,2023-12-27,819049,1123,In-Bundle,3166.244808197021
3255776,1104854819,115982130004897831,1204897831,2024-03-25,460475890,1123,In-Bundle,102.0
1685699,11026847329,114240000054366664,73100207,2024-11-27,819049,1123,In-Bundle,36.12249755859375
2726850,1017911017323604,100340000089095964,89207103,2024-06-18,819049,1123,In-Bundle,2030.2919473648071
1561818,11024013383,114830000049113294,71563393,2023-09-11,819053,1123,In-Bundle,6185.842833518982
4609413,1011011001936580,102022230007087694,2207087694,2023-12-19,819051,1123,In-Bundle,7652.0073165893555
683986,11015269571,113260000028963793,59553602,2025-04-07,819049,1123,In-Bundle,1913.2323093414304
399335,1011011012899074,114340000023401616,55758329,2023-12-23,819049,1123,In-Bundle,7333.210369110107
2824976,1018211035052168,115050000092065692,91928999,2024-02-08,460465743,1123,In-Bundle,5252.626392364502
2281898,11038099676,114240000076404355,80408887,2023-09-27,819051,1123,In-Bundle,9070.574529647827
4772263,1107650739,112492230007691474,2207691474,2025-03-17,460465743,1123,In-Bundle,4943.102482795715
3339750,1100671148,113202230000673475,2200673475,2023-08-04,819051,1123,In-Bundle,7529.2598123550415
2158017,11016498973,110120000071628909,78814329,2025-01-20,819055,1123,In-Bundle,8409.895352363586
3395155,11010572897,104502230001085633,2201085633,2023-09-05,460465743,1123,In-Bundle,10001.614565849304
4236567,1105568827,111392230005611191,2205611191,2024-09-06,460465743,1123,In-Bundle,18401.97986793518
1566182,11024045204,106830000049163014,71605212,2024-07-31,819049,1123,In-Bundle,6689.982047080994
1003385,11017019445,114990000034039261,63766477,2025-03-22,819051,1123,In-Bundle,8659.782642364502
2128979,1011011019560939,114210000070811646,78403251,2024-06-30,819053,1123,In-Bundle,19547.846574783325
4025694,1104712439,112872230004755479,2204755479,2023-08-01,819049,1123,In-Bundle,7960.773687362672
2576480,1011011042358544,111900000084847327,85507263,2024-06-11,819049,1123,In-Bundle,768.1546335220338
3721793,1103258027,113562230003301984,2203301984,2023-11-26,460465743,1123,In-Bundle,4405.725771903992
727788,1011011015577418,119500000029756946,60279754,2025-02-15,819049,1123,In-Bundle,3986.028646469116
2112278,1017911031679741,120500000070231999,78129266,2025-01-12,819053,1123,In-Bundle,6958.946718215942
1161137,11011839849,106160000038310598,65963387,2025-03-15,819049,1123,In-Bundle,1839.5595073699951
4318461,1105904119,112412230005946452,2205946452,2025-04-05,819049,1123,In-Bundle,6413.630163192749
1648076,1011011015281230,103460000051730324,72558688,2024-03-12,819049,1123,In-Bundle,5858.3017835617065
2585065,1011011006515616,102560000085102306,85741148,2025-01-17,819053,1123,In-Bundle,1289.5806846618652
2959257,11051016489,133880000098618485,96647800,2025-02-16,819049,1123,In-Bundle,6498.363121986389
215563,11011252133,102910000019489667,52991390,2024-10-23,819049,1123,In-Bundle,5084.774392127992
4050980,1104795001,111992230004838018,2204838018,2023-12-27,819051,1123,In-Bundle,16824.54828262329
1535329,1011011023820306,118800000048641983,71227864,2023-09-27,819051,1123,In-Bundle,13521.562123298643
3268725,1017911009198850,106660000039803737,1207917092,2023-08-10,819053,1123,In-Bundle,2615.4451656341553
2894533,1011011002380530,108710000094420856,94078486,2024-08-30,819057,1123,In-Bundle,3411.965838432312
1056975,1011011017765821,118560000035841134,64432764,2024-01-11,819051,1123,In-Bundle,19620.636627197266
862803,11016284595,104890000031892315,61994531,2025-04-07,460465744,1123,In-Bundle,6443.074980735779
584188,11014730605,106740000027567572,58186670,2025-03-01,819049,1123,In-Bundle,5075.093673706056
1684496,11026870088,119040000054395449,73099629,2023-06-26,819049,1123,In-Bundle,5760.569796562195
1423724,1011011001589025,100090000046683749,69894682,2023-10-07,819055,1123,In-Bundle,3964.057823181152
323416,1011011012228339,107260000021843045,54580381,2025-04-01,819057,1123,In-Bundle,7100.849976539612
2684333,1017911040828233,104740000087991282,88125439,2025-05-24,819049,1123,In-Bundle,6279.813899040222
666755,1107782446,112380000028719209,59308916,2025-02-20,819051,1123,In-Bundle,1952.7058210372925
3804360,1103655193,112652230003698679,2203698679,2025-02-20,819049,1123,In-Bundle,936.9718799591064
4521891,1106693545,113740000050902168,2206735856,2025-01-09,819049,1123,In-Bundle,321.8479127883911
1398438,1104304488,115670000046045367,69504058,2024-02-21,819049,1123,In-Bundle,3717.1205778121944
3435735,1101357419,116382230001402170,2201402170,2025-01-12,819051,1123,In-Bundle,3391.331476211548
4406595,1106210742,115712230006253065,2206253065,2024-09-29,819049,1123,In-Bundle,10821.819280624388
3708783,1103208852,112342230003252816,2203252816,2024-09-15,819049,1123,In-Bundle,10041.15259552002
3728502,1103295335,114142230003339288,2203339288,2024-03-20,460465743,1123,In-Bundle,4080.2929792404175
2254002,11037457662,116130000075261321,80052361,2023-07-02,819061,1123,In-Bundle,2349.6008834838867
934236,11016663927,114730000033061415,62978104,2024-04-29,819049,1123,In-Bundle,14524.79993534088
759783,11010177038,110410000030226257,60671141,2024-10-06,819064,1123,In-Bundle,10949.511132240295
2951814,11050702391,133840000098182752,96302932,2024-12-01,819049,1123,In-Bundle,61.14624786376953
111605,1011011010232311,107760000017403472,51602754,2024-04-12,819053,1123,In-Bundle,12221.08679294586
2601970,11042733151,122490000085469701,86023536,2025-05-15,819053,1123,In-Bundle,5253.297401428224
260772,1011011009941035,101690000020460023,53653716,2023-10-07,819049,1123,In-Bundle,13567.285607337952
3344787,1100707140,112942230000709500,2200709500,2024-12-08,819049,1123,In-Bundle,3292.3135147094727
3170334,11058927637,134550000111297183,127301875,2025-01-02,819051,1123,In-Bundle,5617.983500480652
3150615,11017264157,119140000109832174,125951614,2025-02-08,819051,1123,In-Bundle,8.206949234008789
4295928,1105813833,112612230005856177,2205856177,2024-01-13,819051,1123,In-Bundle,13849.364155769348
